sensor_id,hour,date,hourly_avg
0a,11,2020-08-14,5.43
0a,11,2020-08-15,6.155
0a,11,2020-08-16,6.395
0a,11,2020-08-17,4.86
0a,11,2020-08-18,5.53
0a,11,2020-08-19,4.89
0a,11,2020-08-20,5.465
0a,11,2020-08-21,5.95
0a,11,2020-08-22,5.335
0a,11,2020-08-23,5.468421052631579
0a,11,2020-08-24,4.785
0a,11,2020-08-25,5.285
0a,12,2019-11-15,5.95
0a,12,2019-11-16,6.325
0a,12,2019-11-17,6.915
0a,12,2019-11-18,5.84
0a,12,2019-11-19,8.485
0a,12,2019-11-20,6.24
0a,12,2019-11-21,18.64
0a,12,2019-11-22,5.66
0a,12,2019-11-23,5.91
0a,12,2019-11-24,8.675
0a,12,2019-11-25,7.2299999999999995
0a,12,2019-11-26,5.84
0a,12,2019-11-27,5.99
0a,12,2019-11-28,5.74
0a,12,2019-11-29,18.6
0a,12,2019-11-30,5.225
0a,12,2019-12-01,4.255
0a,12,2019-12-02,5.44
0a,12,2019-12-03,5.205
0a,12,2019-12-04,5.345
0a,12,2019-12-05,5.915
0a,12,2019-12-06,6.555
0a,12,2019-12-07,8.475
0a,12,2019-12-08,6.225
0a,12,2019-12-09,6.49
0a,12,2019-12-10,6.585
0a,12,2019-12-11,7.715
0a,12,2019-12-12,5.9399999999999995
0a,12,2019-12-13,6.435
0a,12,2019-12-14,4.755
0a,12,2019-12-15,5.95
0a,12,2019-12-16,8.879999999999999
0a,12,2019-12-17,9.82
0a,12,2019-12-18,14.895
0a,12,2019-12-19,11.865
0a,12,2019-12-20,130.02
0a,12,2019-12-21,7.955
0a,12,2019-12-22,8.75
0a,12,2019-12-23,23.785
0a,12,2019-12-24,8.54
0a,12,2019-12-25,56.225
0a,12,2019-12-26,12.13
0a,12,2019-12-27,9.06
0a,12,2019-12-28,39.295
0a,12,2019-12-29,13.745
0a,12,2019-12-30,10.45
0a,12,2019-12-31,6.79
0a,12,2020-01-01,5.28
0a,12,2020-01-02,8.325
0a,12,2020-01-03,221.945
0a,12,2020-01-04,41.22
0a,12,2020-01-05,5.445
0a,12,2020-01-06,192.275
0a,12,2020-01-07,10.735
0a,12,2020-01-08,24.775
0a,12,2020-01-09,28.59
0a,12,2020-01-10,19.08
0a,12,2020-01-11,7.7700000000000005
0a,12,2020-01-12,4.505
0a,12,2020-01-13,82.67
0a,12,2020-01-14,318.59
0a,12,2020-01-15,118.98
0a,12,2020-01-16,26.705
0a,12,2020-01-17,9.045
0a,12,2020-01-18,29.505
0a,12,2020-01-19,35.4
0a,12,2020-01-20,9.75
0a,12,2020-01-21,8.555
0a,12,2020-01-22,8.525
0a,12,2020-01-23,4.57
0a,12,2020-01-24,6.685
0a,12,2020-01-25,5.49
0a,12,2020-01-26,7.825
0a,12,2020-01-27,5.91
0a,12,2020-01-28,7.69
0a,12,2020-01-29,9.055
0a,12,2020-01-30,10.435
0a,12,2020-01-31,13.205
0a,12,2020-02-01,6.85
0a,12,2020-02-02,4.135
0a,12,2020-02-03,6.385
0a,12,2020-02-04,7.695
0a,12,2020-02-05,8.18
0a,12,2020-02-06,24.155
0a,12,2020-02-07,66.97
0a,12,2020-02-08,27.765
0a,12,2020-02-09,8.745000000000001
0a,12,2020-02-10,5.225
0a,12,2020-02-11,15.195
0a,12,2020-02-12,8.655
0a,12,2020-02-13,5.765
0a,12,2020-02-14,6.425
0a,12,2020-02-15,6.275
0a,12,2020-02-16,4.82
0a,12,2020-02-17,9.42
0a,12,2020-02-18,17.815
0a,12,2020-02-19,8.785
0a,12,2020-02-20,6.1850000000000005
0a,12,2020-02-21,6.615
0a,12,2020-02-22,6.76
0a,12,2020-02-23,6.825
0a,12,2020-02-24,12.129999999999999
0a,12,2020-02-25,6.23
0a,12,2020-02-26,6.59
0a,12,2020-02-27,5.94
0a,12,2020-02-28,5.38
0a,12,2020-02-29,7.05
0a,12,2020-03-01,4.905
0a,12,2020-03-02,6.435
0a,12,2020-03-03,5.682352941176471
0a,12,2020-03-04,8.685
0a,12,2020-03-05,11.21
0a,12,2020-03-06,6.495
0a,12,2020-03-07,6.215
0a,12,2020-03-08,5.415
0a,12,2020-03-09,5.7299999999999995
0a,12,2020-03-10,8.375
0a,12,2020-03-11,7.175
0a,12,2020-03-12,6.02
0a,12,2020-03-13,6.775
0a,12,2020-03-14,6.26
0a,12,2020-03-15,5
0a,12,2020-03-16,6.335
0a,12,2020-03-17,5.765
0a,12,2020-03-18,5.775
0a,12,2020-03-19,6.96
0a,12,2020-03-20,6
0a,12,2020-03-21,7.57
0a,12,2020-03-22,4.935
0a,12,2020-03-23,5.3950000000000005
0a,12,2020-03-24,5.785
0a,12,2020-03-25,4.85
0a,12,2020-03-26,6.91
0a,12,2020-03-27,7.485
0a,12,2020-03-28,7.7
0a,12,2020-03-29,5.79
0a,12,2020-03-30,5
0a,12,2020-03-31,5.975
0a,12,2020-04-01,10.515
0a,12,2020-04-02,11.625
0a,12,2020-04-03,8.31
0a,12,2020-04-04,5.92
0a,12,2020-04-05,4.765
0a,12,2020-04-06,5.325
0a,12,2020-04-07,5.555
0a,12,2020-04-08,4.865
0a,12,2020-04-09,7.3149999999999995
0a,12,2020-04-10,5.205
0a,12,2020-04-11,6.295
0a,12,2020-04-12,5.81
0a,12,2020-04-13,5.575
0a,12,2020-04-14,7.185
0a,12,2020-04-15,7.04
0a,12,2020-04-16,6.88
0a,12,2020-04-17,6.4
0a,12,2020-04-18,5.38
0a,12,2020-04-19,5.755
0a,12,2020-04-20,6.12
0a,12,2020-04-21,5.43
0a,12,2020-04-22,6.51
0a,12,2020-04-23,7.44
0a,12,2020-04-24,7.60625
0a,12,2020-04-25,11.85625
0a,12,2020-04-26,5.8125
0a,12,2020-04-27,9.815384615384616
0a,12,2020-04-28,5.376923076923077
0a,12,2020-04-29,7.73
0a,12,2020-04-30,5.6125
0a,12,2020-05-01,4.9625
0a,12,2020-05-02,5.05
0a,12,2020-05-03,6.65
0a,12,2020-05-04,7.725
0a,12,2020-05-05,5.591666666666667
0a,12,2020-05-06,5.241666666666666
0a,12,2020-05-07,6.0125
0a,12,2020-05-08,5.3625
0a,12,2020-05-09,5.25
0a,12,2020-05-10,5.525
0a,12,2020-05-11,5.0125
0a,12,2020-05-12,5.625
0a,12,2020-05-13,5.48
0a,12,2020-05-14,6.705
0a,12,2020-05-15,6.24
0a,12,2020-05-16,6.26
0a,12,2020-05-17,7.855
0a,12,2020-05-18,7.38
0a,12,2020-05-19,6.815
0a,12,2020-05-20,5.82
0a,12,2020-05-21,6.42
0a,12,2020-05-22,5.7700000000000005
0a,12,2020-05-23,4.975
0a,12,2020-05-24,5.45
0a,12,2020-05-25,5.465
0a,12,2020-05-26,8.37
0a,12,2020-05-27,6.925
0a,12,2020-05-28,6.1450000000000005
0a,12,2020-05-29,5.97
0a,12,2020-05-30,5.43
0a,12,2020-05-31,4.905
0a,12,2020-06-01,5.18
0a,12,2020-06-02,5.355
0a,12,2020-06-03,7.215
0a,12,2020-06-04,6.34
0a,12,2020-06-05,7.57
0a,12,2020-06-06,8.8875
0a,12,2020-06-07,4.76875
0a,12,2020-06-08,6.73125
0a,12,2020-06-09,8.775
0a,12,2020-06-10,7.0625
0a,12,2020-06-11,12.6
0a,12,2020-06-12,7.28125
0a,12,2020-06-13,8.34375
0a,12,2020-06-14,5.4625
0a,12,2020-06-15,4.70625
0a,12,2020-06-16,5.09375
0a,12,2020-06-17,6.51
0a,12,2020-06-18,6.25
0a,12,2020-06-19,6.235
0a,12,2020-06-20,5.485
0a,12,2020-06-21,8.05
0a,12,2020-06-22,5.8100000000000005
0a,12,2020-06-23,5.64
0a,12,2020-06-24,8.18
0a,12,2020-06-25,4.805
0a,12,2020-06-26,7.115
0a,12,2020-06-27,7.5
0a,12,2020-06-28,17.55
0a,12,2020-06-29,12.605
0a,12,2020-06-30,6.4941176470588236
0a,12,2020-07-01,6.595
0a,12,2020-07-02,6.135
0a,12,2020-07-03,5.53
0a,12,2020-07-04,5.195
0a,12,2020-07-05,5.335
0a,12,2020-07-06,6.22
0a,12,2020-07-07,11.02
0a,12,2020-07-08,15.69
0a,12,2020-07-09,7.17
0a,12,2020-07-10,12.1
0a,12,2020-07-11,10.45
0a,12,2020-07-12,10.635
0a,12,2020-07-13,5.975
0a,12,2020-07-14,5.07
0a,12,2020-07-15,5.56
0a,12,2020-07-16,30.085
0a,12,2020-07-17,19.4
0a,12,2020-07-18,5.09
0a,12,2020-07-19,5.03
0a,12,2020-07-20,5.525
0a,12,2020-07-21,5.57
0a,12,2020-07-22,4.935294117647059
0a,12,2020-07-23,5.34
0a,12,2020-07-24,6.9399999999999995
0a,12,2020-07-25,8.379999999999999
0a,12,2020-07-26,24.095
0a,12,2020-07-27,11.285
0a,12,2020-07-28,6.465
0a,12,2020-07-29,17.59
0a,12,2020-07-30,7.375
0a,12,2020-07-31,8.011764705882353
0a,12,2020-08-01,7.455
0a,12,2020-08-02,6.235
0a,12,2020-08-03,5.325
0a,12,2020-08-04,5.105
0a,12,2020-08-05,5.34
0a,12,2020-08-06,5.115
0a,12,2020-08-07,6.695
0a,12,2020-08-08,5.03
0a,12,2020-08-09,5.115
0a,12,2020-08-10,11.185
0a,12,2020-08-11,5.755
0a,12,2020-08-12,5.95
0a,12,2020-08-13,5.28
0a,12,2020-08-14,5.62
0a,12,2020-08-15,6.585
0a,12,2020-08-16,5.505
0a,12,2020-08-17,4.505
0a,12,2020-08-18,5.405
0a,12,2020-08-19,5.385
0a,12,2020-08-20,5.975
0a,12,2020-08-21,5.525
0a,12,2020-08-22,5.135
0a,12,2020-08-23,5.385
0a,12,2020-08-24,4.74
0a,12,2020-08-25,4.88
0a,13,2019-11-15,6.21
0a,13,2019-11-16,7.55
0a,13,2019-11-17,6.665
0a,13,2019-11-18,5.2
0a,13,2019-11-19,6.615
0a,13,2019-11-20,5.96
0a,13,2019-11-21,23.455
0a,13,2019-11-22,7.11
0a,13,2019-11-23,5.365
0a,13,2019-11-24,7.545
0a,13,2019-11-25,7.14
0a,13,2019-11-26,6.075
0a,13,2019-11-27,5.205
0a,13,2019-11-28,6.24
0a,13,2019-11-29,17.635
0a,13,2019-11-30,5.82
0a,13,2019-12-01,4.11
0a,13,2019-12-02,5.89
0a,13,2019-12-03,5.455
0a,13,2019-12-04,5.025
0a,13,2019-12-05,6.565
0a,13,2019-12-06,7.28
0a,13,2019-12-07,8.379999999999999
0a,13,2019-12-08,10.05
0a,13,2019-12-09,6.755
0a,13,2019-12-10,6.735
0a,13,2019-12-11,7.6850000000000005
0a,13,2019-12-12,5.665
0a,13,2019-12-13,6.805
0a,13,2019-12-14,6.03
0a,13,2019-12-15,6.6049999999999995
0a,13,2019-12-16,7.265
0a,13,2019-12-17,9.405
0a,13,2019-12-18,6.205
0a,13,2019-12-19,12.235
0a,13,2019-12-20,120.96000000000001
0a,13,2019-12-21,7.755
0a,13,2019-12-22,8.745
0a,13,2019-12-23,33.855
0a,13,2019-12-24,12.12
0a,13,2019-12-25,55.485
0a,13,2019-12-26,11.735
0a,13,2019-12-27,9.65
0a,13,2019-12-28,32.155
0a,13,2019-12-29,12.635
0a,13,2019-12-30,9.965
0a,13,2019-12-31,6.255
0a,13,2020-01-01,5.325
0a,13,2020-01-02,12.049999999999999
0a,13,2020-01-03,193.89
0a,13,2020-01-04,17.025
0a,13,2020-01-05,4.995
0a,13,2020-01-06,227.3
0a,13,2020-01-07,14.235
0a,13,2020-01-08,25.375
0a,13,2020-01-09,49.805
0a,13,2020-01-10,19.365
0a,13,2020-01-11,7.945
0a,13,2020-01-12,4.78
0a,13,2020-01-13,82.1
0a,13,2020-01-14,317.68
0a,13,2020-01-15,111.22
0a,13,2020-01-16,18.975
0a,13,2020-01-17,8.395
0a,13,2020-01-18,27.7
0a,13,2020-01-19,39.535
0a,13,2020-01-20,7.015000000000001
0a,13,2020-01-21,8.725
0a,13,2020-01-22,8.709999999999999
0a,13,2020-01-23,4.725
0a,13,2020-01-24,6.0200000000000005
0a,13,2020-01-25,5.33
0a,13,2020-01-26,6.34
0a,13,2020-01-27,6.455
0a,13,2020-01-28,6.485
0a,13,2020-01-29,9.315
0a,13,2020-01-30,6.735
0a,13,2020-01-31,12.37
0a,13,2020-02-01,6.7
0a,13,2020-02-02,4.5
0a,13,2020-02-03,5.29
0a,13,2020-02-04,7.45
0a,13,2020-02-05,7.46
0a,13,2020-02-06,19.15
0a,13,2020-02-07,60.45
0a,13,2020-02-08,35.325
0a,13,2020-02-09,7.15
0a,13,2020-02-10,6.11
0a,13,2020-02-11,13.83
0a,13,2020-02-12,8.925
0a,13,2020-02-13,6.55
0a,13,2020-02-14,8.921052631578947
0a,13,2020-02-15,8.82
0a,13,2020-02-16,4.98
0a,13,2020-02-17,8.035
0a,13,2020-02-18,18.54
0a,13,2020-02-19,7.005
0a,13,2020-02-20,6.015
0a,13,2020-02-21,7.045
0a,13,2020-02-22,6.715
0a,13,2020-02-23,6.53
0a,13,2020-02-24,14.505
0a,13,2020-02-25,6.485
0a,13,2020-02-26,6.68
0a,13,2020-02-27,5.955
0a,13,2020-02-28,5.535
0a,13,2020-02-29,7.54
0a,13,2020-03-01,4.95
0a,13,2020-03-02,6.57
0a,13,2020-03-03,6.173684210526316
0a,13,2020-03-04,9.075
0a,13,2020-03-05,11.91
0a,13,2020-03-06,5.92
0a,13,2020-03-07,5.8950000000000005
0a,13,2020-03-08,5.4350000000000005
0a,13,2020-03-09,6.35
0a,13,2020-03-10,7.605
0a,13,2020-03-11,6.97
0a,13,2020-03-12,6.425
0a,13,2020-03-13,5.9350000000000005
0a,13,2020-03-14,6.4350000000000005
0a,13,2020-03-15,5.4
0a,13,2020-03-16,6.76
0a,13,2020-03-17,5.915
0a,13,2020-03-18,6.595
0a,13,2020-03-19,7.47
0a,13,2020-03-20,5.835
0a,13,2020-03-21,7.79
0a,13,2020-03-22,4.97
0a,13,2020-03-23,5.5649999999999995
0a,13,2020-03-24,6.12
0a,13,2020-03-25,4.71
0a,13,2020-03-26,6.515
0a,13,2020-03-27,6.935
0a,13,2020-03-28,6.96
0a,13,2020-03-29,5.87
0a,13,2020-03-30,5.465
0a,13,2020-03-31,5.55
0a,13,2020-04-01,7.915
0a,13,2020-04-02,8.08
0a,13,2020-04-03,7.835
0a,13,2020-04-04,4.84
0a,13,2020-04-05,4.63
0a,13,2020-04-06,5.815
0a,13,2020-04-07,5.695
0a,13,2020-04-08,4.99
0a,13,2020-04-09,10.05
0a,13,2020-04-10,4.71
0a,13,2020-04-11,7.04
0a,13,2020-04-12,5.535
0a,13,2020-04-13,5.46
0a,13,2020-04-14,7.605
0a,13,2020-04-15,6.92
0a,13,2020-04-16,6.27
0a,13,2020-04-17,6.025
0a,13,2020-04-18,5.640000000000001
0a,13,2020-04-19,5.915
0a,13,2020-04-20,6.415
0a,13,2020-04-21,5.605
0a,13,2020-04-22,6.62
0a,13,2020-04-23,7.82
0a,13,2020-04-24,8.28125
0a,13,2020-04-25,6.81875
0a,13,2020-04-26,5.3625
0a,13,2020-04-27,5.291666666666667
0a,13,2020-04-28,5.113333333333333
0a,13,2020-04-29,5.0375
0a,13,2020-04-30,5.3375
0a,13,2020-05-01,5.175
0a,13,2020-05-02,5.2
0a,13,2020-05-03,6.775
0a,13,2020-05-04,5.758333333333333
0a,13,2020-05-05,5.15
0a,13,2020-05-06,5.191666666666666
0a,13,2020-05-07,6.3625
0a,13,2020-05-08,5.2375
0a,13,2020-05-09,5.15
0a,13,2020-05-10,5.5
0a,13,2020-05-11,5.025
0a,13,2020-05-12,5.95
0a,13,2020-05-13,5.94
0a,13,2020-05-14,5.435
0a,13,2020-05-15,5.67
0a,13,2020-05-16,6.285
0a,13,2020-05-17,6.53
0a,13,2020-05-18,6.785
0a,13,2020-05-19,6.46
0a,13,2020-05-20,5.525
0a,13,2020-05-21,5.905
0a,13,2020-05-22,5.42
0a,13,2020-05-23,4.765
0a,13,2020-05-24,5.67
0a,13,2020-05-25,5.085
0a,13,2020-05-26,7.635
0a,13,2020-05-27,6.505
0a,13,2020-05-28,6.675
0a,13,2020-05-29,6.825
0a,13,2020-05-30,6.215
0a,13,2020-05-31,4.98
0a,13,2020-06-01,5.089473684210526
0a,13,2020-06-02,5.0600000000000005
0a,13,2020-06-03,7.665
0a,13,2020-06-04,6.4799999999999995
0a,13,2020-06-05,9.06
0a,13,2020-06-06,8.29375
0a,13,2020-06-07,5.24375
0a,13,2020-06-08,6.96875
0a,13,2020-06-09,8.0375
0a,13,2020-06-10,7
0a,13,2020-06-11,15.26875
0a,13,2020-06-12,6.53125
0a,13,2020-06-13,8.20625
0a,13,2020-06-14,5.5
0a,13,2020-06-15,4.56875
0a,13,2020-06-16,5.2875
0a,13,2020-06-17,6.905
0a,13,2020-06-18,6.16
0a,13,2020-06-19,6.13
0a,13,2020-06-20,5.625
0a,13,2020-06-21,8.535
0a,13,2020-06-22,5.455
0a,13,2020-06-23,5.5600000000000005
0a,13,2020-06-24,7.05
0a,13,2020-06-25,5.9350000000000005
0a,13,2020-06-26,6.62
0a,13,2020-06-27,6.425
0a,13,2020-06-28,12.875
0a,13,2020-06-29,8.555
0a,13,2020-06-30,6.1421052631578945
0a,13,2020-07-01,6.065
0a,13,2020-07-02,6.01
0a,13,2020-07-03,6.095
0a,13,2020-07-04,5.465
0a,13,2020-07-05,5.44
0a,13,2020-07-06,5.28
0a,13,2020-07-07,8.385
0a,13,2020-07-08,10.78
0a,13,2020-07-09,6.1450000000000005
0a,13,2020-07-10,8.505
0a,13,2020-07-11,10.15
0a,13,2020-07-12,8.72
0a,13,2020-07-13,5.485
0a,13,2020-07-14,5.05
0a,13,2020-07-15,5.49
0a,13,2020-07-16,14.585
0a,13,2020-07-17,20.42
0a,13,2020-07-18,5.145
0a,13,2020-07-19,5.085
0a,13,2020-07-20,5.655
0a,13,2020-07-21,5.695
0a,13,2020-07-22,4.831578947368421
0a,13,2020-07-23,4.89
0a,13,2020-07-24,6.56
0a,13,2020-07-25,12.125
0a,13,2020-07-26,24.285
0a,13,2020-07-27,9.27
0a,13,2020-07-28,6.185
0a,13,2020-07-29,14.43
0a,13,2020-07-30,7.415
0a,13,2020-07-31,7.936842105263158
0a,13,2020-08-01,7.045
0a,13,2020-08-02,5.84
0a,13,2020-08-03,5.315
0a,13,2020-08-04,5.62
0a,13,2020-08-05,5.245
0a,13,2020-08-06,5.05
0a,13,2020-08-07,6.065
0a,13,2020-08-08,4.795
0a,13,2020-08-09,5.2
0a,13,2020-08-10,10.265
0a,13,2020-08-11,5.945
0a,13,2020-08-12,5.645
0a,13,2020-08-13,5.275
0a,13,2020-08-14,6.155
0a,13,2020-08-15,6.43
0a,13,2020-08-16,5.46
0a,13,2020-08-17,4.665
0a,13,2020-08-18,5.125
0a,13,2020-08-19,5.895
0a,13,2020-08-20,5.51
0a,13,2020-08-21,5.345
0a,13,2020-08-22,5.3
0a,13,2020-08-23,5.7700000000000005
0a,13,2020-08-24,5.12
0a,13,2020-08-25,4.87
0a,14,2019-11-15,5.03
0a,14,2019-11-16,6.4
0a,14,2019-11-17,6.005
0a,14,2019-11-18,4.885
0a,14,2019-11-19,4.995
0a,14,2019-11-20,6.655
0a,14,2019-11-21,10.29
0a,14,2019-11-22,5.505
0a,14,2019-11-23,5.165
0a,14,2019-11-24,7.465
0a,14,2019-11-25,6.275
0a,14,2019-11-26,5.06
0a,14,2019-11-27,5.135
0a,14,2019-11-28,5.545
0a,14,2019-11-29,13.17
0a,14,2019-11-30,4.95
0a,14,2019-12-01,3.945
0a,14,2019-12-02,5.705
0a,14,2019-12-03,5.015
0a,14,2019-12-04,4.905
0a,14,2019-12-05,5.15
0a,14,2019-12-06,5.88
0a,14,2019-12-07,7.535
0a,14,2019-12-08,6.66
0a,14,2019-12-09,4.93
0a,14,2019-12-10,7.39
0a,14,2019-12-11,6.8149999999999995
0a,14,2019-12-12,5.12
0a,14,2019-12-13,6.445
0a,14,2019-12-14,5.2
0a,14,2019-12-15,5.575
0a,14,2019-12-16,6.26
0a,14,2019-12-17,10.17
0a,14,2019-12-18,8.015
0a,14,2019-12-19,10.745000000000001
0a,14,2019-12-20,184.05
0a,14,2019-12-21,9.545
0a,14,2019-12-22,8.685
0a,14,2019-12-23,35.915
0a,14,2019-12-24,14.405
0a,14,2019-12-25,41.1
0a,14,2019-12-26,9.87
0a,14,2019-12-27,15.05
0a,14,2019-12-28,31.9
0a,14,2019-12-29,13.365
0a,14,2019-12-30,9.53
0a,14,2019-12-31,6.24
0a,14,2020-01-01,5.215
0a,14,2020-01-02,11.655
0a,14,2020-01-03,283.965
0a,14,2020-01-04,15.629999999999999
0a,14,2020-01-05,5.46
0a,14,2020-01-06,252.885
0a,14,2020-01-07,18.015
0a,14,2020-01-08,24.61
0a,14,2020-01-09,41.714999999999996
0a,14,2020-01-10,22.05
0a,14,2020-01-11,7.975
0a,14,2020-01-12,4.47
0a,14,2020-01-13,97.985
0a,14,2020-01-14,335.99
0a,14,2020-01-15,57.93
0a,14,2020-01-16,10.6
0a,14,2020-01-17,8.28
0a,14,2020-01-18,31.675
0a,14,2020-01-19,38.925
0a,14,2020-01-20,5.205
0a,14,2020-01-21,7.71
0a,14,2020-01-22,8.11
0a,14,2020-01-23,4.37
0a,14,2020-01-24,6.11
0a,14,2020-01-25,5.86
0a,14,2020-01-26,5.955
0a,14,2020-01-27,6.345
0a,14,2020-01-28,5.515
0a,14,2020-01-29,8.205
0a,14,2020-01-30,6.54
0a,14,2020-01-31,12.045
0a,14,2020-02-01,5.925
0a,14,2020-02-02,4.295
0a,14,2020-02-03,5.715
0a,14,2020-02-04,6.36
0a,14,2020-02-05,6.525
0a,14,2020-02-06,20.08
0a,14,2020-02-07,52.83
0a,14,2020-02-08,34.125
0a,14,2020-02-09,6.9
0a,14,2020-02-10,4.72
0a,14,2020-02-11,12
0a,14,2020-02-12,8.62
0a,14,2020-02-13,6.545
0a,14,2020-02-14,14.74
0a,14,2020-02-15,9.65
0a,14,2020-02-16,4.93
0a,14,2020-02-17,8.315
0a,14,2020-02-18,14.29
0a,14,2020-02-19,6.655
0a,14,2020-02-20,5.11
0a,14,2020-02-21,6.42
0a,14,2020-02-22,6.515
0a,14,2020-02-23,6.73
0a,14,2020-02-24,15.885
0a,14,2020-02-25,5.5
0a,14,2020-02-26,7.14
0a,14,2020-02-27,5.91
0a,14,2020-02-28,5.455
0a,14,2020-02-29,5.885
0a,14,2020-03-01,4.725
0a,14,2020-03-02,6.245
0a,14,2020-03-03,5.94
0a,14,2020-03-04,8.27
0a,14,2020-03-05,9.945
0a,14,2020-03-06,5.62
0a,14,2020-03-07,5.965
0a,14,2020-03-08,5.3950000000000005
0a,14,2020-03-09,5.03
0a,14,2020-03-10,9.505
0a,14,2020-03-11,6.625
0a,14,2020-03-12,6.54
0a,14,2020-03-13,6.68
0a,14,2020-03-14,5.72
0a,14,2020-03-15,5.29
0a,14,2020-03-16,6.12
0a,14,2020-03-17,7.865
0a,14,2020-03-18,6.24
0a,14,2020-03-19,7.54
0a,14,2020-03-20,5.73
0a,14,2020-03-21,7.38
0a,14,2020-03-22,4.91
0a,14,2020-03-23,5.505
0a,14,2020-03-24,5.445
0a,14,2020-03-25,4.72
0a,14,2020-03-26,6.515
0a,14,2020-03-27,7.21
0a,14,2020-03-28,6.095
0a,14,2020-03-29,5.635
0a,14,2020-03-30,5.04
0a,14,2020-03-31,5.445
0a,14,2020-04-01,7.775
0a,14,2020-04-02,6.78
0a,14,2020-04-03,6.76
0a,14,2020-04-04,5.26
0a,14,2020-04-05,5.41
0a,14,2020-04-06,5.765
0a,14,2020-04-07,5.655
0a,14,2020-04-08,5.135
0a,14,2020-04-09,8.395
0a,14,2020-04-10,4.84
0a,14,2020-04-11,6.615
0a,14,2020-04-12,5.415
0a,14,2020-04-13,5.585
0a,14,2020-04-14,8.36
0a,14,2020-04-15,6.915
0a,14,2020-04-16,6.38
0a,14,2020-04-17,6.06
0a,14,2020-04-18,5.54
0a,14,2020-04-19,6.515
0a,14,2020-04-20,6.9399999999999995
0a,14,2020-04-21,6.07
0a,14,2020-04-22,5.78
0a,14,2020-04-23,7.415
0a,14,2020-04-24,14.53125
0a,14,2020-04-25,8.25625
0a,14,2020-04-26,5.95625
0a,14,2020-04-27,5.513333333333334
0a,14,2020-04-28,5.075
0a,14,2020-04-29,6.85
0a,14,2020-04-30,5.2
0a,14,2020-05-01,5.175
0a,14,2020-05-02,5.45
0a,14,2020-05-03,6.566666666666666
0a,14,2020-05-04,4.791666666666667
0a,14,2020-05-05,5.691666666666666
0a,14,2020-05-06,5.625
0a,14,2020-05-07,6.125
0a,14,2020-05-08,5.75
0a,14,2020-05-09,5.1
0a,14,2020-05-10,5
0a,14,2020-05-11,5.1625
0a,14,2020-05-12,5.7875
0a,14,2020-05-13,5.76
0a,14,2020-05-14,5.36
0a,14,2020-05-15,5.78
0a,14,2020-05-16,6.2
0a,14,2020-05-17,24.465
0a,14,2020-05-18,6.37
0a,14,2020-05-19,7.245
0a,14,2020-05-20,5
0a,14,2020-05-21,5.61
0a,14,2020-05-22,5.652941176470589
0a,14,2020-05-23,4.85
0a,14,2020-05-24,5.92
0a,14,2020-05-25,4.83
0a,14,2020-05-26,7.24
0a,14,2020-05-27,6.675
0a,14,2020-05-28,6.209090909090909
0a,14,2020-05-29,6.945
0a,14,2020-05-30,5.46
0a,14,2020-05-31,5.065
0a,14,2020-06-01,5.815
0a,14,2020-06-02,5.285
0a,14,2020-06-03,7.905
0a,14,2020-06-04,6.7
0a,14,2020-06-05,9.241176470588236
0a,14,2020-06-06,8.25
0a,14,2020-06-07,4.99375
0a,14,2020-06-08,5.19375
0a,14,2020-06-09,7.31875
0a,14,2020-06-10,10.50625
0a,14,2020-06-11,13.675
0a,14,2020-06-12,6.25625
0a,14,2020-06-13,7.475
0a,14,2020-06-14,5.475
0a,14,2020-06-15,4.86875
0a,14,2020-06-16,4.925
0a,14,2020-06-17,6.505
0a,14,2020-06-18,6.055
0a,14,2020-06-19,5.745
0a,14,2020-06-20,5.14
0a,14,2020-06-21,8.915
0a,14,2020-06-22,5.19
0a,14,2020-06-23,5.59
0a,14,2020-06-24,5.67
0a,14,2020-06-25,5.11
0a,14,2020-06-26,6.22
0a,14,2020-06-27,5.87
0a,14,2020-06-28,10.93
0a,14,2020-06-29,8.09
0a,14,2020-06-30,5.92
0a,14,2020-07-01,5.6850000000000005
0a,14,2020-07-02,6.145
0a,14,2020-07-03,5.555
0a,14,2020-07-04,5.47
0a,14,2020-07-05,5.015000000000001
0a,14,2020-07-06,5.56
0a,14,2020-07-07,7.7250000000000005
0a,14,2020-07-08,6.88235294117647
0a,14,2020-07-09,6.085
0a,14,2020-07-10,8.615
0a,14,2020-07-11,11.395
0a,14,2020-07-12,7.56
0a,14,2020-07-13,5.335
0a,14,2020-07-14,5.265
0a,14,2020-07-15,4.97
0a,14,2020-07-16,9.15
0a,14,2020-07-17,15.315
0a,14,2020-07-18,5.04
0a,14,2020-07-19,4.93
0a,14,2020-07-20,5.925
0a,14,2020-07-21,5.223529411764706
0a,14,2020-07-22,5.525
0a,14,2020-07-23,5.155
0a,14,2020-07-24,6.425
0a,14,2020-07-25,14.65
0a,14,2020-07-26,25.275
0a,14,2020-07-27,8.565
0a,14,2020-07-28,6.995
0a,14,2020-07-29,13.1
0a,14,2020-07-30,7.325
0a,14,2020-07-31,7.08
0a,14,2020-08-01,6.985
0a,14,2020-08-02,5.741176470588235
0a,14,2020-08-03,5.3100000000000005
0a,14,2020-08-04,5.2
0a,14,2020-08-05,5.638461538461539
0a,14,2020-08-06,5.235
0a,14,2020-08-07,5.925
0a,14,2020-08-08,5.02
0a,14,2020-08-09,5.36
